Ticker,Date,Open,High,Low,Close,Volume,Open Interest,Range,Close < Open,Count,,Max,12,,
XJO,20151217,5028.3999,5129.1001,5028.3999,5102.00781,1000726464,0,40,TRUE,4,,,,,
XJO,20151216,4909.6001,5028.44678,4909.6001,5028.44678,855710528,0,18.13696,FALSE,0,,,,,
XJO,20151215,4928.6001,4969.3999,4909.55518,4909.55518,674520640,0,29.90015,TRUE,1,,,,,
XJO,20151214,5029.5,5029.5,4928,4928.59814,692904576,0,25.40015,TRUE,2,,,,,
XJO,20151211,5037.7002,5067.3999,5015.2998,5029.4502,629587584,0,41.5,FALSE,0,,,,,
XJO,20151210,5080.7002,5083.7998,4995.6001,5037.7168,740685440,0,12,TRUE,1,,,,,
XJO,20151209,5108.6001,5119.5,5069.6001,5080.45313,723945792,0,22.19995,FALSE,0,,,,,
XJO,20151208,5155.7002,5155.7002,5096.7002,5108.60498,824311360,0,34.80005,FALSE,0,,,,,
XJO,20151207,5151.6001,5229.8999,5151.6001,5155.69678,718215872,0,24.30005,FALSE,0,,,,,
XJO,20151204,5227.7002,5227.7002,5117.6001,5151.60693,681941504,0,9.30005,TRUE,1,,,,,
XJO,20151203,5258.2998,5258.2998,5200.3999,5227.7168,691934272,0,9.1001,TRUE,2,,,,,
XJO,20151202,5266.1001,5269.2998,5237.5,5258.33887,691697344,0,39.3999,TRUE,3,,,,,
XJO,20151201,5166.5,5279.2998,5166.5,5266.13916,871260800,0,19.19995,FALSE,0,,,,,
XJO,20151130,5202.6001,5213.1001,5166.2002,5166.51807,1410755584,0,29,FALSE,0,,,,,
XJO,20151127,5210.7002,5258.6001,5195.3999,5202.58398,654888512,0,28.2998,FALSE,0,,,,,
XJO,20151126,5193.7002,5253.6001,5185.7998,5210.69678,608423616,0,32.8999,FALSE,0,,,,,
XJO,20151125,5226.3999,5231.2002,5192.1001,5193.68115,591709568,0,23.7002,TRUE,1,,,,,
XJO,20151124,5276.3999,5276.3999,5226.38916,5226.38916,998655808,0,17.5,FALSE,0,,,,,
XJO,20151123,5256.1001,5285.5,5244,5276.42188,582447296,0,20.8999,TRUE,1,,,,,
XJO,20151120,5242.6001,5272,5231,5256.14404,600438080,0,27.6001,TRUE,2,,,,,
XJO,20151119,5133.1001,5242.6001,5133.1001,5242.56592,670709120,0,16.5,FALSE,0,,,,,
XJO,20151118,5118.2002,5145.5,5082.7002,5133.11279,591429376,0,21.19995,FALSE,0,,,,,
XJO,20151117,5003.7998,5118.24316,5003.7998,5118.24316,653280064,0,11,FALSE,0,,,,,
XJO,20151116,5051.2998,5051.2998,4979.2002,5003.81787,546023680,0,23,TRUE,1,,,,,
XJO,20151113,5125.7002,5125.7002,5010.3999,5051.25488,665742720,0,14.69995,TRUE,2,,,,,
XJO,20151112,5122.6001,5150.1001,5083.2002,5125.69189,602501888,0,20.2002,FALSE,0,,,,,
XJO,20151111,5099.2002,5130.8999,5092.6001,5122.62402,563363648,0,11.8999,TRUE,1,,,,,
XJO,20151110,5119.5,5119.5,5047,5099.23291,753204544,0,29.30005,TRUE,2,,,,,
XJO,20151109,5215,5215,5102.7998,5119.49414,579451200,0,8.5,TRUE,3,,,,,
XJO,20151106,5171.2002,5216.6001,5152.7998,5215.00781,585564544,0,12.7002,FALSE,0,,,,,
XJO,20151105,5242.2998,5247.6001,5167.3999,5192.97119,592957376,0,72.30005,TRUE,1,,,,,
XJO,20151104,5239.2002,5313.7002,5235.6001,5242.29297,626999360,0,29.30005,TRUE,2,,,,,
XJO,20151103,5165.7998,5246.3999,5165.7998,5239.21582,453293856,0,19.1001,FALSE,0,,,,,
XJO,20151102,5239.3999,5249.2998,5162.7002,5165.75098,499391040,0,35.09985,TRUE,1,,,,,
XJO,20151030,5266.8999,5266.8999,5204,5239.43896,778225216,0,20.10083,TRUE,2,,,,,
XJO,20151029,5335.2002,5353.5,5257.1001,5266.85693,654549824,0,26.59985,FALSE,0,,,,,
XJO,20151028,5346.2002,5354.8999,5319.3999,5335.22314,554235840,0,33.5,TRUE,1,,,,,
XJO,20151027,5348,5355.7998,5339.7002,5346.15186,565473856,0,34.64014,TRUE,2,,,,,
XJO,20151026,5351.6001,5384.7998,5346.5,5347.99316,492116512,0,23.41186,FALSE,0,,,,,
XJO,20151023,5263.7998,5374.5,5263.7998,5351.56494,701013504,0,22.30005,TRUE,1,,,,,
XJO,20151022,5248.2998,5264.7002,5217.6001,5263.84424,556024896,0,25.30005,TRUE,2,,,,,
XJO,20151021,5235.6001,5260,5195.3999,5248.30518,549836288,0,22.69995,FALSE,0,,,,,
XJO,20151020,5269.7002,5269.7002,5228.7002,5235.57422,534945664,0,51.8999,TRUE,1,,,,,
XJO,20151019,5268.2002,5294,5254.8999,5269.70898,537460224,0,28.1001,TRUE,2,,,,,
XJO,20151016,5230,5294.2998,5230,5268.20898,609726656,0,29.19995,FALSE,0,,,,,
XJO,20151015,5197.2998,5238.8999,5197.2998,5230.04492,619914112,0,18.5,FALSE,0,,,,,
XJO,20151014,5202.8999,5202.8999,5164.2002,5197.25098,618514816,0,28.80005,FALSE,0,,,,,
XJO,20151013,5232.8999,5232.8999,5173.2998,5202.854,632584448,0,45.64404,TRUE,1,,,,,
XJO,20151012,5279.7002,5279.7998,5225.2998,5232.86719,591508096,0,32.69995,FALSE,0,,,,,
XJO,20151009,5210.3999,5284,5210.3999,5279.68896,654214144,0,42.5,FALSE,0,,,,,
XJO,20151008,5197.8999,5256,5197.8999,5210.3999,662533632,0,56.90796,TRUE,1,,,,,
XJO,20151007,5167.3999,5197.8999,5136.2998,5197.87402,636720512,0,29.2998,FALSE,0,,,,,
XJO,20151006,5151.1001,5220,5151.1001,5167.40186,576126784,0,30.71582,TRUE,1,,,,,
XJO,20151005,5052,5153.6001,5052,5150.53418,316580544,0,34.30005,FALSE,0,,,,,
XJO,20151002,5112.1001,5119.2002,5042.7998,5052.01709,483004288,0,27.3999,FALSE,0,,,,,
XJO,20151001,5021.7002,5116.7002,5021.7002,5112.14111,615380928,0,18.3999,TRUE,1,,,,,
XJO,20150930,4918.3999,5022,4918.3999,5021.62891,843558784,0,37.1001,TRUE,2,,,,,
XJO,20150929,5098.7998,5098.7998,4918.3999,4918.4292,785461504,0,16.09985,FALSE,0,,,,,
XJO,20150928,5042.1001,5113.5,5031.7998,5113.49414,518410112,0,35.30005,TRUE,1,,,,,
XJO,20150925,5071.7002,5116.2998,5036.1001,5042.10986,686576128,0,16.8999,TRUE,2,,,,,
XJO,20150924,4998.1001,5071.7002,4998.1001,5071.66602,654576192,0,39,TRUE,3,,,,,
XJO,20150923,5103.6001,5103.6001,4988.7998,4998.13184,679472576,0,23.6001,TRUE,4,,,,,
XJO,20150922,5066.2002,5125,5066.2002,5103.55176,540923648,0,25.09985,TRUE,5,,,,,
XJO,20150921,5170.5,5170.5,5027.3999,5066.24414,549303488,0,60.5,FALSE,0,,,,,
XJO,20150918,5146.7998,5195,5093.2002,5170.50195,1033116608,0,32.90015,TRUE,1,,,,,
XJO,20150917,5098.8999,5194,5098.8999,5146.81982,818610752,0,96.19995,FALSE,0,,,,,
XJO,20150916,5018.3999,5099,5018.3999,5098.86084,797251840,0,27.6001,FALSE,0,,,,,
XJO,20150915,5096.5,5103.5,5017.7998,5018.43604,704759552,0,37.3999,FALSE,0,,,,,
XJO,20150914,5071.1001,5132.3999,5068.8999,5096.47021,640243328,0,23.8999,FALSE,0,,,,,
XJO,20150911,5095,5116.1001,5053.7002,5071.08398,583430272,0,28.80005,TRUE,1,,,,,
XJO,20150910,5221.1001,5221.1001,5088.7002,5095.01611,1056858944,0,29.5,TRUE,2,,,,,
XJO,20150909,5115.2002,5221.12793,5115.2002,5221.12793,827868928,0,37.90015,FALSE,0,,,,,
XJO,20150908,5030.3999,5115.25,5030.3999,5115.25,597050432,0,21.69995,FALSE,0,,,,,
XJO,20150907,5040.6001,5046.2998,4973.3999,5030.4209,554374784,0,34.69995,FALSE,0,,,,,
XJO,20150904,5036.2998,5069.2002,4995.6001,5040.60303,785394816,0,15.5,TRUE,1,,,,,
XJO,20150903,5101.5,5175.2998,5027.79883,5027.79883,741903680,0,31.80005,TRUE,2,,,,,
XJO,20150902,5096.3999,5103.8999,5015,5101.46387,882544512,0,30.90015,FALSE,0,,,,,
XJO,20150901,5207,5214,5091,5096.41016,793452992,0,40.30005,FALSE,0,,,,,
XJO,20150831,5263.6001,5263.6001,5159.3999,5206.97607,931277440,0,35.8999,FALSE,0,,,,,
XJO,20150828,5233.2998,5305,5228.6001,5263.55908,895687616,0,48.3999,FALSE,0,,,,,
XJO,20150827,5172.7998,5268.7998,5172.7998,5233.32422,776216896,0,26.7998,TRUE,1,,,,,
XJO,20150826,5137.2998,5179.2002,5051.3999,5172.7749,1169554176,0,29.90015,TRUE,2,,,,,
XJO,20150825,5001.2998,5151.7002,4928.2998,5137.25195,1242444288,0,26.19995,TRUE,3,,,,,
XJO,20150824,5207.6001,5207.6001,5001.27979,5001.27979,1069117888,0,21.5,FALSE,0,,,,,
XJO,20150821,5288.6001,5288.6001,5171.5,5214.6001,992809856,0,23.80005,TRUE,1,,,,,
XJO,20150820,5380.2002,5380.2002,5276.2002,5288.58398,715903680,0,27.90015,FALSE,0,,,,,
XJO,20150819,5303.1001,5383.2002,5303.1001,5380.19092,658958592,0,16.30005,FALSE,0,,,,,
XJO,20150818,5367.7002,5387.7998,5303.1001,5303.14893,716905408,0,35.40015,TRUE,1,,,,,
XJO,20150817,5356.5,5397,5356.5,5367.65576,445919680,0,29.69995,FALSE,0,,,,,
XJO,20150814,5387.8999,5401.8999,5351.5,5356.53711,611220544,0,31.5,FALSE,0,,,,,
XJO,20150813,5382.1001,5426.2002,5382.1001,5387.86816,656208256,0,9.69995,TRUE,1,,,,,
XJO,20150812,5473.1001,5480.5,5364.7002,5382.08301,747161024,0,32.2998,TRUE,2,,,,,
XJO,20150811,5522,5543.2002,5463,5473.229,591713408,0,37.5,FALSE,0,,,,,
XJO,20150810,5474.7998,5513,5458.2002,5509.15479,467870368,0,24.5,TRUE,1,,,,,
XJO,20150807,5610.1001,5610.1001,5474.77783,5474.77783,565037184,0,20.59985,TRUE,2,,,,,
XJO,20150806,5674,5674,5588.3999,5610.10107,517659264,0,32.6001,TRUE,3,,,,,
XJO,20150805,5697.8999,5700.6001,5640,5673.9751,637131392,0,22.7998,FALSE,0,,,,,
XJO,20150804,5679.2998,5727.7002,5659.3999,5697.8999,683950080,0,11.8999,TRUE,1,,,,,
XJO,20150803,5699.2002,5703.8999,5670.2002,5679.34424,395780832,0,22.1001,FALSE,0,,,,,
XJO,20150731,5669.5,5699.5,5669.5,5699.16406,706620480,0,29,TRUE,1,,,,,
XJO,20150730,5624.2002,5676.5,5624.2002,5669.52295,508686496,0,19.8999,TRUE,2,,,,,
XJO,20150729,5584.7002,5650.5,5584.7002,5624.15723,592372992,0,28.69995,FALSE,0,,,,,
XJO,20150728,5589.8999,5607.1001,5530.8999,5584.68506,649540224,0,18.5,FALSE,0,,,,,
XJO,20150727,5565.8999,5589.8999,5538,5589.88623,427257984,0,24.69995,TRUE,1,,,,,
XJO,20150724,5590.2998,5607.2002,5548,5566.104,501593760,0,28.19995,TRUE,2,,,,,
XJO,20150723,5614.6001,5617.5,5586.2002,5590.28613,547559488,0,14.69995,TRUE,3,,,,,
XJO,20150722,5706.7002,5706.7002,5614,5614.56885,634327232,0,12.09985,TRUE,4,,,,,
XJO,20150721,5686.8999,5718.8999,5686.7998,5706.71484,496423456,0,30.7002,TRUE,5,,,,,
XJO,20150720,5670.1001,5688.2998,5651.6001,5686.89111,413500224,0,11.19995,FALSE,0,,,,,
XJO,20150717,5669.6001,5688.8999,5647.7002,5670.10791,479625856,0,23.30005,FALSE,0,,,,,
XJO,20150716,5636.2002,5691.2002,5636.2002,5669.60693,578067904,0,38.69995,FALSE,0,,,,,
XJO,20150715,5577.3999,5637.6001,5576.8999,5636.2251,579490624,0,10.69995,TRUE,1,,,,,
XJO,20150714,5473.2002,5587.1001,5473.2002,5577.40283,520491008,0,16.40015,TRUE,2,,,,,
XJO,20150713,5492,5543.2998,5451.1001,5473.16992,438763520,0,32.6001,FALSE,0,,,,,
XJO,20150710,5471,5528.3999,5471,5492.03809,512955232,0,13.19995,FALSE,0,,,,,
XJO,20150709,5469.5,5491.2002,5383.7002,5470.97412,643584960,0,18.40015,TRUE,1,,,,,
XJO,20150708,5581.3999,5581.3999,5469.5,5469.52783,663022272,0,33.80005,FALSE,0,,,,,
XJO,20150707,5475,5586.2002,5475,5581.4209,643370944,0,20.04907,TRUE,1,,,,,
XJO,20150706,5538.2998,5538.2998,5436.3999,5474.99609,452115296,0,13.59985,FALSE,0,,,,,
XJO,20150703,5599.7998,5599.7998,5491.1001,5538.29102,589603136,0,23.90015,FALSE,0,,,,,
XJO,20150702,5515.7002,5609.8999,5513.3999,5599.81689,651230400,0,28.83691,FALSE,0,,,,,
XJO,20150701,5455.3999,5515.7002,5452.7998,5515.66406,632272576,0,15.1001,FALSE,0,,,,,
XJO,20150630,5422.5,5466.6001,5390.5,5459.00977,829783872,0,23.80005,FALSE,0,,,,,
XJO,20150629,5545.8999,5545.8999,5414.2998,5422.48682,697049600,0,16.80005,FALSE,0,,,,,
XJO,20150626,5632.7002,5632.7002,5524.1001,5545.88916,826594112,0,15.7998,FALSE,0,,,,,
XJO,20150625,5686.7998,5686.7998,5632.7002,5632.71582,612383616,0,19.32983,FALSE,0,,,,,
XJO,20150624,5684.2998,5705.7998,5679.5,5686.77002,603169984,0,34.5,FALSE,0,,,,,
XJO,20150623,5610.2002,5690.3999,5610.2002,5684.28516,661324928,0,24.80005,TRUE,1,,,,,
XJO,20150622,5597,5612.6001,5568.2002,5610.16797,585055232,0,13.81397,FALSE,0,,,,,
XJO,20150619,5524.8999,5612.2002,5524.8999,5596.99414,1128099328,0,19.69995,TRUE,1,,,,,
XJO,20150618,5595.3999,5595.3999,5502.8999,5524.89209,994049216,0,19.40015,FALSE,0,,,,,
XJO,20150617,5535.7998,5607.1001,5535.7998,5595.43018,687885056,0,24.6001,TRUE,1,,,,,
XJO,20150616,5538.7998,5574.2002,5527.7002,5535.79297,641329408,0,12.69995,TRUE,2,,,,,
XJO,20150615,5545.2998,5545.2998,5492.1001,5538.76807,550673984,0,43.69995,TRUE,3,,,,,
XJO,20150612,5556.7002,5556.7002,5528.8999,5545.25293,517610848,0,24.23999,FALSE,0,,,,,
XJO,20150611,5478.6001,5556.7002,5478.6001,5556.6499,565805184,0,26.30005,TRUE,1,,,,,
XJO,20150610,5471.2998,5485.1001,5453.1001,5478.63086,566861824,0,36,FALSE,0,,,,,
XJO,20150609,5498.5,5523.8999,5468.5,5471.31104,610164480,0,15.3999,TRUE,1,,,,,
XJO,20150605,5504.2998,5529.8999,5470,5498.45703,556382016,0,19.7002,FALSE,0,,,,,
XJO,20150604,5583.6001,5603.2002,5504.29883,5504.29883,677904896,0,26.6001,TRUE,1,,,,,
XJO,20150603,5636,5640.5,5575.2002,5583.57813,672759488,0,11.1001,FALSE,0,,,,,
XJO,20150602,5735.3999,5753.2998,5636,5636.01318,584475392,0,32.80005,FALSE,0,,,,,
XJO,20150601,5777.2002,5777.2002,5682.1001,5735.40186,492976640,0,15.30005,TRUE,1,,,,,
XJO,20150529,5713.1001,5803,5713.1001,5777.16016,1186503808,0,31.1001,FALSE,0,,,,,
XJO,20150528,5725.2998,5745.7998,5691.8999,5713.08594,536363872,0,20.09985,FALSE,0,,,,,
XJO,20150527,5773.3999,5773.3999,5716,5725.25293,635913408,0,35.30005,FALSE,0,,,,,
XJO,20150526,5721.5,5775.2998,5721.5,5773.38281,497584576,0,13.19995,FALSE,0,,,,,
XJO,20150525,5664.7002,5733.2998,5664.7002,5721.47607,453692544,0,24.12012,FALSE,0,,,,,
XJO,20150522,5662.2998,5692.1001,5655.1001,5664.74316,469395584,0,22,TRUE,1,,,,,
XJO,20150521,5610.2998,5665.7998,5610.2998,5662.271,798985792,0,13.30005,TRUE,2,,,,,
XJO,20150520,5615.5,5625.6001,5574.6001,5610.30078,678249024,0,19,FALSE,0,,,,,
XJO,20150519,5658.8999,5673.2998,5611.2002,5615.49707,800078976,0,30.1001,TRUE,1,,,,,
XJO,20150518,5735.5,5735.5,5659.16602,5659.16602,629668096,0,21.19995,FALSE,0,,,,,
XJO,20150515,5696.6001,5747,5696.6001,5735.49512,572009600,0,9.90015,FALSE,0,,,,,
XJO,20150514,5715.1001,5715.1001,5663.5,5696.56885,654313856,0,21.2998,FALSE,0,,,,,
XJO,20150513,5674.7002,5717.1001,5668.6001,5715.14795,649893248,0,25.3999,FALSE,0,,,,,
XJO,20150512,5627.6001,5685,5616,5674.73584,801083072,0,18.69995,TRUE,1,,,,,
XJO,20150511,5634.6001,5698.7002,5622.7998,5625.23584,574195392,0,24.30005,TRUE,2,,,,,
XJO,20150508,5645.7002,5689.1001,5634.55713,5634.55713,525120768,0,40.6001,FALSE,0,,,,,
XJO,20150507,5692.2002,5692.2002,5606.7002,5645.68994,694912576,0,19.30005,FALSE,0,,,,,
XJO,20150506,5826.5,5826.5,5692.16016,5692.16016,695044992,0,19.90015,TRUE,1,,,,,
XJO,20150505,5827.5,5901.7998,5802.2002,5826.52002,691825408,0,21.6001,FALSE,0,,,,,
XJO,20150504,5814.3999,5846.6001,5793,5827.53809,519427456,0,17.2998,TRUE,1,,,,,
XJO,20150501,5790,5825.1001,5769.6001,5814.3999,550719104,0,16.69995,FALSE,0,,,,,
XJO,20150430,5838.6001,5838.6001,5749.8999,5789.98291,717147712,0,19.09985,FALSE,0,,,,,
XJO,20150429,5948.5,5948.5,5838.58301,5838.58301,628164800,0,15.1001,TRUE,1,,,,,
XJO,20150428,5982.7002,5984.2002,5948.5,5948.54297,563070720,0,15,TRUE,2,,,,,
XJO,20150427,5933.2998,5985.6001,5933.2998,5982.69385,550794752,0,17,FALSE,0,,,,,
XJO,20150424,5844.7998,5935,5844.7998,5933.29102,664401792,0,18.09985,TRUE,1,,,,,
XJO,20150423,5837.5,5849.1001,5825.8999,5844.77197,582199936,0,11.19995,TRUE,2,,,,,
XJO,20150422,5872.2998,5873.7998,5818.2998,5837.49316,577831040,0,21.30005,FALSE,0,,,,,
XJO,20150421,5833.1001,5888.5,5833.1001,5872.34277,529287840,0,21.1001,FALSE,0,,,,,
XJO,20150420,5877.8999,5877.8999,5807.7998,5833.11816,490815200,0,13.1001,FALSE,0,,,,,
XJO,20150417,5947.5,5947.5,5869.5,5877.87012,568311552,0,11.30005,FALSE,0,,,,,
XJO,20150416,5908.3999,5970.7998,5908.3999,5947.47314,617181184,0,10.90015,FALSE,0,,,,,
XJO,20150415,5946.6001,5958.8999,5893.7002,5908.41797,594854464,0,13.19995,TRUE,1,,,,,
XJO,20150414,5960.2998,5960.2998,5929.2002,5946.55176,475869120,0,14.59985,TRUE,2,,,,,
XJO,20150413,5968.3999,5996.3999,5959.5,5960.271,428027296,0,21.30005,FALSE,0,,,,,
XJO,20150410,5932.2002,5968.3999,5926,5968.36621,399985344,0,22,FALSE,0,,,,,
XJO,20150409,5960.7002,5964.6001,5930.5,5932.2168,485425216,0,17.09985,FALSE,0,,,,,
XJO,20150408,5926,5974.6001,5926,5960.73096,524648288,0,12.30005,FALSE,0,,,,,
XJO,20150407,5898.6001,5981.7002,5898.6001,5925.96582,532401536,0,12.8999,FALSE,0,,,,,
XJO,20150402,5860.7998,5907.3999,5860.7998,5898.58203,547559232,0,21,TRUE,1,,,,,
XJO,20150401,5891.5,5891.5,5843.8999,5860.75293,668910144,0,26.5,FALSE,0,,,,,
XJO,20150331,5846.1001,5931.5,5846.1001,5891.50488,697981312,0,19.09985,TRUE,1,,,,,
XJO,20150330,5919.8999,5919.8999,5828.1001,5846.08984,741641728,0,22.5,FALSE,0,,,,,
XJO,20150327,5879.1001,5933.2002,5877.1001,5919.93604,636861888,0,17.09985,FALSE,0,,,,,
XJO,20150326,5973.2998,5973.2998,5879.05811,5879.05811,624242880,0,20.5,TRUE,1,,,,,
XJO,20150325,5969.1001,5988.7002,5961.5,5973.31494,585085888,0,26.80005,TRUE,2,,,,,
XJO,20150324,5956.1001,5979.8999,5956.1001,5969.08301,547692480,0,15.1001,TRUE,3,,,,,
XJO,20150323,5975.5,5995,5951.5,5956.13721,459396448,0,14.2998,TRUE,4,,,,,
XJO,20150320,5945.6001,5979.7998,5927.8999,5975.49121,1295004800,0,11.1001,FALSE,0,,,,,
XJO,20150319,5842.2998,5953.2998,5842.2998,5950.81299,1129600000,0,29.09985,FALSE,0,,,,,
XJO,20150318,5842.1001,5845.2998,5788.6001,5842.34717,734600000,0,12.90015,FALSE,0,,,,,
XJO,20150317,5797.7002,5863.3999,5797.7002,5842.12109,616200000,0,29.02808,TRUE,1,,,,,
XJO,20150316,5814.5,5814.5,5761.6001,5797.6582,503000000,0,30.3999,TRUE,2,,,,,
XJO,20150313,5850.2002,5855.1001,5799,5814.54297,586600000,0,17.69995,TRUE,3,,,,,
XJO,20150312,5793.2002,5855.2998,5786.2998,5850.16895,642499968,0,27.92285,FALSE,0,,,,,
XJO,20150311,5824.2002,5824.2002,5748.7002,5793.1958,697000000,0,41,TRUE,1,,,,,
XJO,20150310,5821.2998,5856.7002,5811.7002,5824.19092,658600000,0,19.40015,TRUE,2,,,,,
XJO,20150309,5898.8999,5898.8999,5814.7002,5821.3501,637500032,0,14.30005,TRUE,3,,,,,
XJO,20150306,5904.2002,5916.3999,5870.7002,5898.86084,599800000,0,15.19995,FALSE,0,,,,,
XJO,20150305,5901.6001,5904.2002,5869.2002,5904.16211,683400000,0,16.5,TRUE,1,,,,,
XJO,20150304,5933.8999,5947.7002,5898.1001,5901.59277,625600000,0,45.1001,FALSE,0,,,,,
XJO,20150303,5958.8999,5996.8999,5903.2002,5933.8999,715600000,0,11.5,FALSE,0,,,,,
XJO,20150302,5928.7998,5983.6001,5928.7998,5958.88184,638600000,0,17.09985,FALSE,0,,,,,
XJO,20150227,5908.5,5944.7998,5874.7998,5928.76709,1105600000,0,13.80005,FALSE,0,,,,,
XJO,20150226,5944.8999,5944.8999,5900,5908.49219,780000000,0,28.5,FALSE,0,,,,,
XJO,20150225,5927,5955.5,5914.5,5944.90479,789699968,0,19.19995,FALSE,0,,,,,
XJO,20150224,5908,5930.3999,5884.7998,5926.98877,738899968,0,16.5,FALSE,0,,,,,
XJO,20150223,5881.5,5915.7998,5869.2002,5907.97998,640700032,0,17.5,FALSE,0,,,,,
XJO,20150220,5904.2002,5910.7998,5872.8999,5881.53711,593400000,0,23.30005,FALSE,0,,,,,
XJO,20150219,5915.7002,5946.7998,5889.5,5904.229,683400000,0,16.5,FALSE,0,,,,,
XJO,20150218,5858.2002,5915.7002,5845.6001,5915.68408,803299968,0,13.90015,FALSE,0,,,,,
XJO,20150217,5888.7002,5888.7002,5844.7998,5858.21094,587100032,0,7.90015,TRUE,1,,,,,
XJO,20150216,5877.5,5893.3999,5841.8999,5888.66211,630800000,0,13.6001,TRUE,2,,,,,
XJO,20150213,5743.6001,5893.5,5743.6001,5877.4668,755600000,0,20.90015,FALSE,0,,,,,
XJO,20150212,5769.1001,5790.5,5739.7998,5743.57178,822200000,0,13.30005,TRUE,1,,,,,
XJO,20150211,5800.6001,5818.8999,5757.3999,5769.08301,605100032,0,34.6001,TRUE,2,,,,,
XJO,20150210,5814.8999,5819.3999,5781.2002,5800.56592,556499968,0,18.5,TRUE,3,,,,,
XJO,20150209,5820.2002,5820.2002,5779.6001,5814.92578,892700032,0,22.6001,TRUE,4,,,,,
XJO,20150206,5811,5850.8999,5809.5,5820.1709,572700032,0,13.30005,TRUE,5,,,,,
XJO,20150205,5777.2998,5819.1001,5757.8999,5810.97705,695699968,0,28.80005,FALSE,0,,,,,
XJO,20150204,5707.3999,5805.1001,5707.3999,5777.3418,952600000,0,12.7002,FALSE,0,,,,,
XJO,20150203,5625.2998,5717.5,5625.2998,5707.36621,762400000,0,18.30005,TRUE,1,,,,,
XJO,20150202,5588.2998,5639.3999,5588.2998,5625.33984,565100032,0,22.80005,TRUE,2,,,,,
XJO,20150130,5569.5,5619.5,5569.5,5588.3208,890400000,0,19.80005,FALSE,0,,,,,
XJO,20150129,5552.7998,5576.2002,5518.6001,5569.48486,704000000,0,38.6001,TRUE,1,,,,,
XJO,20150128,5547.2002,5559.1001,5521.2002,5552.78223,610700032,0,14.1001,FALSE,0,,,,,
XJO,20150127,5501.7998,5547.2251,5497.2998,5547.2251,687000000,0,14.1001,FALSE,0,,,,,
XJO,20150123,5419.8999,5501.81982,5419.8999,5501.81982,592400000,0,25,TRUE,1,,,,,
XJO,20150122,5393.3999,5432.3999,5393.3999,5419.93896,685200000,0,29.5,TRUE,2,,,,,
XJO,20150121,5307.7002,5393.3999,5307.7002,5393.37988,600400000,0,18.1001,FALSE,0,,,,,
XJO,20150120,5309.1001,5313.8999,5282.3999,5307.66699,559200000,0,21.19995,FALSE,0,,,,,
XJO,20150119,5299.2002,5372.3999,5299.2002,5309.13721,545000000,0,17,TRUE,1,,,,,
XJO,20150116,5331.3999,5333.8999,5267.3999,5299.23682,583100032,0,27.44312,TRUE,2,,,,,
XJO,20150115,5353.6001,5353.6001,5303.7002,5331.36621,680600000,0,18.09985,FALSE,0,,,,,
XJO,20150114,5404.7002,5405.7002,5346.6001,5353.59619,620000000,0,21.19995,FALSE,0,,,,,
XJO,20150113,5422.7002,5422.7002,5373.7002,5404.68799,515800000,0,17.6001,FALSE,0,,,,,
XJO,20150112,5465.6001,5465.6001,5419.3999,5422.7002,419900000,0,21,TRUE,1,,,,,
XJO,20150109,5381.5,5465.6001,5381.5,5465.5708,551200000,0,17.5,FALSE,0,,,,,
XJO,20150108,5353.6001,5395.7998,5353.6001,5381.4502,614600000,0,29.8999,FALSE,0,,,,,
XJO,20150107,5364.7998,5369.7998,5318.7002,5353.61084,565000000,0,14.2998,TRUE,1,,,,,
XJO,20150106,5450.2998,5450.2998,5338.6001,5364.7998,567600000,0,17.6001,TRUE,2,,,,,
XJO,20150105,5435.8999,5470.3999,5429.6001,5450.32715,427500000,0,14,FALSE,0,,,,,
XJO,20150102,5411,5436.2998,5387,5435.93115,275900000,0,23.8999,TRUE,1,,,,,
XJO,20141231,5416.6001,5437.2002,5400,5411.01807,237900000,0,19,FALSE,0,,,,,
XJO,20141230,5473.7998,5486.7002,5416.2002,5416.62598,365700000,0,41.5,FALSE,0,,,,,
XJO,20141229,5394.5,5479.8999,5394.5,5473.77979,349200000,0,16.80005,FALSE,0,,,,,
XJO,20141224,5380.8999,5398.2002,5366.5,5394.53516,232800000,0,11.09985,TRUE,1,,,,,
XJO,20141223,5442,5442,5380.8999,5380.92188,446000000,0,18.7998,TRUE,2,,,,,
XJO,20141222,5338.6001,5442,5338.6001,5441.95508,697800000,0,17.61889,TRUE,3,,,,,
XJO,20141219,5210.7998,5343.1001,5210.7998,5338.64893,1441699968,0,11.19995,TRUE,4,,,,,
XJO,20141218,5161.8999,5265,5161.8999,5210.77588,865800000,0,25,TRUE,5,,,,,
XJO,20141217,5152.2998,5191.2998,5150.2002,5161.85889,607600000,0,24.5,FALSE,0,,,,,
XJO,20141216,5186.1001,5186.1001,5142.7998,5152.34277,619500032,0,37,FALSE,0,,,,,
XJO,20141215,5219.6001,5219.6001,5146.1001,5186.07617,556600000,0,32.40015,TRUE,1,,,,,
XJO,20141212,5231,5241.5,5204,5219.56885,642600000,0,19,FALSE,0,,,,,
XJO,20141211,5259,5259,5188,5230.97021,738899968,0,23.5,TRUE,1,,,,,
XJO,20141210,5282.7002,5288.3999,5222.3999,5259.00195,663299968,0,12.09985,FALSE,0,,,,,
XJO,20141209,5372.7002,5372.7002,5282.66699,5282.66699,780200000,0,26.69995,FALSE,0,,,,,
